alpha,X,Y
137.0,1,0
87.6,1,0
95.4,1,0
142.3,1,0
125.3,0,1
62.8,1,0
29.6,0,1
30.3,1,0
96.5,1,0
69.7,0,1
159.9,1,0
172.3,0,1
33.4,0,1
98.1,1,0
55.5,1,0
121.0,0,1
107.5,1,0
42.1,1,0
173.1,1,0
102.8,1,0
45.7,0,1
94.6,0,1
126.0,1,0
75.1,1,0
11.1,1,0
165.0,0,1
46.9,0,1
107.4,1,0
9.1,0,1
69.3,0,1
56.3,1,0
43.9,0,1
87.2,1,0
17.0,0,1
134.1,1,0
54.7,0,1
124.3,1,0
124.3,0,1
36.3,1,0
99.2,0,1
60.9,0,1
99.8,1,0
115.4,0,1
122.3,0,1
179.8,1,0
158.7,0,1
162.3,1,0
161.9,1,0
1.4,0,1
156.5,1,0
45.0,1,0
144.5,0,1
52.9,1,0
144.5,1,0
118.5,1,0
77.1,1,0
25.9,1,0
109.2,0,1
172.5,1,0
74.2,0,1
48.3,1,0
60.3,0,1
14.5,1,0
52.8,1,0
24.3,0,1
83.7,1,0
158.1,0,1
57.8,0,1
146.8,0,1
157.2,0,1
75.6,0,1
54.4,0,1
17.5,0,1
170.9,1,0
89.2,1,0
138.3,1,0
36.5,0,1
57.1,0,1
85.9,0,1
151.6,0,1
119.4,0,1
3.7,1,0
26.4,1,0
10.5,1,0
10.1,1,0
174.4,0,1
124.3,1,0
70.6,1,0
29.5,1,0
42.3,1,0
103.3,0,1
134.6,1,0
80.3,1,0
111.2,1,0
62.0,1,0
11.8,0,1
24.1,1,0
118.6,0,1
136.4,0,1
93.3,1,0
64.6,1,0
176.5,0,1
156.9,1,0
137.0,0,1
151.6,1,0
105.2,0,1
138.7,1,0
81.8,0,1
154.5,0,1
79.6,0,1
98.0,1,0
10.0,0,1
121.3,1,0
32.4,1,0
43.4,1,0
163.4,0,1
126.3,0,1
31.6,0,1
81.4,1,0
174.8,0,1
167.7,0,1
158.8,0,1
50.9,0,1
18.6,0,1
139.0,1,0
120.5,0,1
93.7,1,0
108.5,1,0
95.4,0,1
11.3,0,1
138.8,1,0
138.2,0,1
123.4,0,1
36.7,0,1
171.7,1,0
176.3,0,1
33.9,1,0
102.4,0,1
130.5,0,1
106.4,1,0
10.3,0,1
125.3,0,1
138.4,0,1
30.2,0,1
175.2,1,0
4.0,1,0
0.7,0,1
121.1,0,1
10.4,1,0
91.2,1,0
108.4,1,0
28.3,0,1
86.8,1,0
167.0,1,0
87.4,1,0
165.7,1,0
175.4,0,1
153.5,1,0
75.2,0,1
144.3,0,1
144.4,0,1
94.3,0,1
115.9,1,0
32.1,1,0
27.1,1,0
59.0,1,0
25.2,1,0
45.7,0,1
118.3,0,1
101.0,0,1
5.6,0,1
125.2,1,0
81.1,0,1
71.0,1,0
133.7,1,0
74.2,0,1
78.4,1,0
67.4,1,0
137.0,0,1
154.1,0,1
67.5,1,0
1.4,1,0
51.9,0,1
162.3,1,0
38.5,0,1
20.9,1,0
160.2,1,0
98.4,1,0
95.1,1,0
30.7,0,1
11.8,1,0
127.9,0,1
34.0,1,0
45.4,0,1
130.3,1,0
68.4,0,1
61.6,0,1
8.4,0,1
85.0,1,0
107.4,0,1
133.2,0,1
101.7,1,0
97.1,0,1
32.2,0,1
166.5,0,1
82.2,0,1
89.4,1,0
41.2,0,1
14.1,0,1
90.2,1,0
122.7,1,0
42.1,0,1
100.9,0,1
120.4,0,1
42.4,1,0
118.5,0,1
175.0,1,0
61.2,1,0
68.3,1,0
118.0,0,1
135.8,1,0
97.1,1,0
136.1,0,1
26.0,0,1
50.0,0,1
92.3,1,0
39.4,0,1
157.0,1,0
109.5,1,0
46.3,1,0
145.8,0,1
152.8,0,1
8.5,0,1
68.3,0,1
62.0,1,0
81.6,1,0
106.6,1,0
96.7,1,0
8.5,0,1
117.6,1,0
122.1,1,0
130.3,0,1
32.7,1,0
42.3,0,1
170.6,0,1
81.6,0,1
16.1,0,1
40.5,0,1
174.7,1,0
167.8,1,0
154.8,0,1
9.5,1,0
56.6,1,0
87.2,1,0
55.7,0,1
145.0,1,0
101.5,0,1
135.2,1,0
71.5,0,1
52.2,1,0
125.3,1,0
85.8,0,1
50.4,0,1
79.5,0,1
39.8,0,1
66.3,1,0
69.5,1,0
124.8,0,1
175.9,1,0
155.8,1,0
143.2,0,1
143.1,0,1
147.5,1,0
43.4,0,1
92.5,0,1
21.1,1,0
54.6,1,0
101.0,0,1
35.3,1,0
166.7,0,1
157.3,1,0
123.6,1,0
140.2,1,0
126.2,0,1
164.0,1,0
41.1,1,0
82.8,1,0
126.5,1,0
131.3,1,0
109.0,1,0
59.9,1,0
119.4,0,1
16.5,1,0
115.7,0,1
67.0,0,1
166.6,0,1
97.5,0,1
139.3,0,1
65.3,1,0
178.7,0,1
20.1,0,1
168.1,0,1
120.7,1,0
126.5,0,1
153.7,1,0
25.9,0,1
168.8,0,1
163.5,1,0
31.1,1,0
13.5,1,0
93.8,0,1
3.6,1,0
135.7,1,0
153.8,1,0
141.9,0,1
118.1,1,0
154.1,0,1
154.1,1,0
57.1,1,0
13.5,1,0
129.9,1,0
49.5,1,0
67.1,0,1
84.1,0,1
54.5,1,0
60.7,1,0
108.6,1,0
162.6,0,1
33.2,0,1
47.7,1,0
15.1,1,0
81.2,1,0
101.3,1,0
54.1,1,0
169.8,0,1
109.8,1,0
53.3,1,0
88.8,0,1
54.1,1,0
142.3,1,0
158.1,0,1
150.6,1,0
176.4,1,0
132.7,0,1
153.6,1,0
64.4,1,0
45.3,0,1
98.7,1,0
20.5,0,1
7.0,1,0
145.2,0,1
12.9,1,0
114.6,0,1
107.5,0,1
52.9,0,1
62.4,1,0
68.5,1,0
87.3,1,0
81.2,1,0
79.8,0,1
107.6,1,0
35.1,1,0
133.0,1,0
97.6,0,1
71.2,1,0
32.9,0,1
1.4,1,0
141.4,0,1
165.2,0,1
107.0,0,1
5.2,0,1
169.9,1,0
108.7,0,1
117.9,1,0
112.8,0,1
90.6,0,1
28.0,0,1
120.7,0,1
55.6,1,0
58.2,0,1
1.2,0,1
62.0,0,1
89.0,1,0
127.1,0,1
104.0,0,1
80.3,0,1
34.8,0,1
60.7,1,0
161.3,1,0
128.6,0,1
155.1,0,1
8.3,1,0
26.6,0,1
19.0,1,0
2.6,1,0
29.1,1,0
87.2,0,1
10.5,0,1
137.7,0,1
72.0,0,1
47.8,1,0
29.1,0,1
117.6,1,0
75.4,1,0
38.0,1,0
169.6,0,1
63.7,0,1
89.8,0,1
68.3,0,1
118.2,0,1
131.8,1,0
74.7,1,0
64.1,1,0
90.4,0,1
167.2,0,1
144.7,0,1
118.6,0,1
18.8,0,1
41.8,1,0
29.7,1,0
69.1,1,0
56.4,0,1
145.7,0,1
24.1,1,0
35.3,1,0
50.0,1,0
163.5,0,1
54.2,0,1
2.9,0,1
141.6,1,0
55.8,0,1
151.6,0,1
170.5,1,0
159.8,1,0
139.5,0,1
83.7,1,0
130.6,1,0
111.1,1,0
146.0,0,1
89.6,0,1
141.5,1,0
115.0,1,0
95.3,1,0
139.0,1,0
165.2,0,1
62.5,1,0
171.8,0,1
90.1,1,0
169.5,1,0
80.7,0,1
110.1,1,0
17.5,1,0
139.4,1,0
131.8,1,0
133.9,0,1
82.1,0,1
68.2,1,0
96.1,1,0
45.1,1,0
156.4,0,1
45.9,0,1
40.7,1,0
150.0,1,0
172.8,1,0
174.0,0,1
44.5,1,0
91.1,1,0
93.0,1,0
158.6,1,0
122.2,0,1
70.9,1,0
44.1,0,1
147.4,0,1
19.9,1,0
127.8,0,1
19.6,1,0
18.6,0,1
142.8,0,1
102.3,0,1
105.4,0,1
95.4,1,0
11.9,1,0
18.1,1,0
6.6,1,0
78.0,0,1
40.6,1,0
4.9,1,0
112.4,1,0
88.7,1,0
119.6,0,1
44.7,1,0
120.9,0,1
61.5,1,0
151.5,0,1
24.2,1,0
1.7,0,1
173.6,0,1
22.1,1,0
178.8,1,0
74.9,1,0
105.4,1,0
0.4,1,0
46.0,1,0
19.5,1,0
148.5,1,0
142.2,0,1
49.8,0,1
37.1,0,1
9.6,0,1
77.4,1,0
84.0,0,1
55.2,1,0
52.9,1,0
59.5,1,0
67.3,0,1
172.9,1,0
178.8,0,1
154.2,0,1
23.4,0,1
58.7,0,1
163.4,0,1
41.9,1,0
164.3,1,0
73.1,1,0
48.7,1,0
81.3,1,0
162.9,0,1
2.7,1,0
43.1,1,0
137.0,0,1
3.7,1,0
50.5,1,0
108.4,1,0
153.9,1,0
38.9,0,1
147.0,0,1
44.8,1,0
112.4,0,1
170.6,0,1
66.2,1,0
96.9,0,1
177.8,0,1
37.4,1,0
4.9,0,1
106.1,0,1
104.9,1,0
15.2,1,0
76.7,1,0
140.3,1,0
30.2,0,1
167.6,1,0
39.7,1,0
130.6,1,0
24.5,0,1
97.3,0,1
28.6,1,0
108.0,1,0
40.6,0,1
129.1,0,1
122.1,0,1
147.5,1,0
23.9,0,1
8.8,1,0
139.3,1,0
86.9,0,1
122.1,0,1
160.5,1,0
168.8,1,0
131.2,1,0
179.8,1,0
130.9,0,1
19.5,0,1
46.6,0,1
35.5,0,1
56.7,1,0
66.9,1,0
97.9,0,1
98.2,0,1
170.9,0,1
80.1,1,0
56.1,1,0
151.5,0,1
178.7,1,0
169.4,0,1
68.0,0,1
143.7,1,0
83.9,1,0
110.5,1,0
168.6,1,0
54.1,1,0
164.9,1,0
36.5,1,0
67.7,0,1
92.5,0,1
128.3,1,0
52.8,0,1
48.0,1,0
18.3,0,1
171.1,1,0
145.5,0,1
147.1,1,0
13.4,0,1
135.1,0,1
104.8,0,1
125.1,1,0
35.5,0,1
87.3,0,1
39.7,0,1
119.7,1,0
35.5,0,1
26.9,1,0
93.9,0,1
42.0,0,1
174.5,0,1
17.1,1,0
23.4,0,1
153.2,1,0
159.0,0,1
120.7,0,1
160.5,0,1
86.2,1,0
107.1,0,1
77.8,0,1
87.4,1,0
122.4,1,0
11.0,0,1
54.0,0,1
22.0,1,0
51.5,0,1
77.9,0,1
127.1,0,1
53.1,0,1
99.7,1,0
6.2,0,1
16.1,0,1
113.2,1,0
59.5,0,1
50.6,0,1
18.7,1,0
45.2,1,0
63.7,1,0
5.9,1,0
105.0,0,1
91.4,1,0
152.6,1,0
130.7,1,0
159.2,0,1
14.9,0,1
178.8,0,1
142.4,1,0
72.4,0,1
60.5,1,0
74.8,0,1
79.6,0,1
53.3,0,1
85.3,0,1
77.8,0,1
142.2,1,0
140.8,1,0
14.4,0,1
85.9,0,1
22.1,0,1
36.6,0,1
117.9,0,1
83.4,1,0
9.7,0,1
64.5,0,1
76.5,1,0
73.8,0,1
176.2,1,0
124.1,0,1
142.3,1,0
26.5,1,0
132.6,0,1
178.7,1,0
17.8,1,0
52.5,1,0
3.5,0,1
160.3,1,0
47.1,0,1
176.2,0,1
100.9,1,0
78.1,1,0
43.9,1,0
27.4,0,1
129.6,0,1
29.5,0,1
162.7,0,1
179.5,0,1
6.1,1,0
79.6,1,0
176.8,0,1
24.5,1,0
155.5,1,0
164.3,1,0
48.2,0,1
100.5,1,0
58.7,1,0
78.2,1,0
164.3,1,0
37.9,1,0
22.3,0,1
115.5,0,1
6.8,0,1
172.4,0,1
162.0,1,0
168.8,1,0
166.6,0,1
37.1,1,0
114.9,0,1
120.6,1,0
17.6,0,1
154.2,0,1
19.0,0,1
158.2,0,1
127.4,1,0
170.8,1,0
11.5,0,1
160.3,1,0
163.2,1,0
61.5,1,0
62.9,0,1
30.9,0,1
4.3,1,0
56.6,0,1
94.9,1,0
142.9,1,0
146.9,0,1
157.3,1,0
27.3,0,1
20.8,1,0
112.0,1,0
30.7,1,0
121.9,0,1
30.5,1,0
24.4,1,0
91.9,1,0
23.7,0,1
26.8,1,0
74.5,0,1
68.6,0,1
52.8,1,0
69.6,0,1
95.8,1,0
52.6,1,0
83.7,1,0
152.6,1,0
89.6,0,1
171.4,1,0
162.4,0,1
18.7,1,0
70.4,0,1
35.5,1,0
31.4,1,0
106.4,0,1
28.4,0,1
106.3,1,0
25.1,0,1
100.8,1,0
120.5,0,1
76.9,0,1
175.2,0,1
15.2,1,0
133.8,1,0
61.5,1,0
101.5,0,1
145.3,0,1
72.3,1,0
118.8,0,1
86.0,1,0
141.6,1,0
162.6,1,0
64.6,0,1
93.7,0,1
137.9,0,1
104.7,0,1
129.2,0,1
102.3,0,1
105.8,0,1
22.8,0,1
0.5,0,1
142.5,1,0
117.1,1,0
175.7,1,0
14.7,1,0
151.7,0,1
159.0,0,1
41.7,1,0
149.1,1,0
17.2,1,0
138.5,0,1
32.1,0,1
152.1,0,1
153.2,1,0
58.4,1,0
167.0,1,0
82.2,0,1
69.5,1,0
178.7,0,1
38.3,1,0
144.5,1,0
11.2,1,0
120.6,0,1
57.4,1,0
126.7,1,0
23.7,1,0
148.5,0,1
12.6,1,0
169.1,1,0
89.9,0,1
24.0,1,0
42.4,1,0
59.3,1,0
0.4,1,0
144.2,1,0
115.2,0,1
163.7,1,0
164.4,1,0
125.5,1,0
156.8,0,1
65.7,0,1
105.6,1,0
62.0,0,1
116.8,1,0
141.1,1,0
117.2,1,0
33.2,0,1
76.1,1,0
174.4,0,1
73.3,1,0
94.9,0,1
93.7,1,0
179.9,1,0
120.9,1,0
19.5,1,0
48.3,1,0
103.4,1,0
53.0,0,1
41.9,0,1
54.7,1,0
21.5,0,1
125.3,1,0
72.2,1,0
125.8,1,0
86.7,0,1
115.9,1,0
44.3,0,1
35.1,1,0
81.1,1,0
9.7,0,1
1.1,0,1
67.4,1,0
73.3,1,0
169.7,1,0
138.8,1,0
109.8,1,0
75.6,0,1
27.8,0,1
4.0,0,1
51.1,0,1
126.9,0,1
49.4,0,1
159.8,1,0
102.7,1,0
100.1,0,1
56.6,1,0
107.8,0,1
18.4,1,0
70.0,0,1
133.4,1,0
179.7,1,0
13.6,1,0
124.6,0,1
5.9,0,1
117.5,1,0
38.6,0,1
24.0,1,0
108.2,0,1
120.3,1,0
99.9,0,1
148.5,1,0
116.6,0,1
8.6,1,0
39.3,1,0
156.4,1,0
5.2,0,1
22.1,1,0
125.7,1,0
34.7,1,0
51.4,0,1
176.2,1,0
99.1,1,0
11.9,0,1
93.5,1,0
57.3,0,1
133.9,1,0
43.8,1,0
104.3,1,0
138.0,0,1
38.1,1,0
60.6,1,0
148.3,1,0
82.9,0,1
145.1,0,1
152.4,0,1
38.5,0,1
15.7,1,0
103.3,1,0
157.9,1,0
21.4,0,1
61.9,0,1
79.5,0,1
74.7,1,0
153.4,1,0
94.4,1,0
168.4,1,0
59.0,1,0
86.2,0,1
13.2,1,0
139.3,0,1
116.2,1,0
93.3,0,1
22.2,1,0
24.7,1,0
154.2,1,0
19.1,1,0
10.3,1,0
81.6,0,1
141.3,0,1
76.6,0,1
14.9,0,1
95.5,1,0
7.0,1,0
43.0,0,1
7.2,0,1
146.1,1,0
157.9,1,0
106.6,1,0
63.3,0,1
145.7,0,1
71.8,1,0
119.2,0,1
61.0,0,1
122.2,0,1
62.2,0,1
8.8,1,0
90.6,1,0
135.8,1,0
16.9,0,1
14.5,0,1
83.5,0,1
31.2,1,0
122.2,0,1
90.1,1,0
49.3,0,1
15.9,1,0
157.9,0,1
82.9,1,0
20.6,0,1
141.1,1,0
160.0,1,0
158.6,1,0
105.1,0,1
104.8,1,0
122.2,0,1
84.3,0,1
176.0,0,1
145.4,1,0
12.6,0,1
170.6,0,1
7.4,0,1
179.1,0,1
28.4,1,0
60.6,0,1
95.2,0,1
60.5,0,1
173.9,0,1
176.8,0,1
148.3,0,1
30.6,0,1
24.7,1,0
97.9,0,1
0.1,0,1
63.2,1,0
67.7,1,0
164.4,0,1
176.9,0,1
148.2,1,0
67.3,1,0
166.3,1,0
116.6,0,1
48.7,0,1
68.7,1,0
95.4,1,0
101.7,0,1
42.0,1,0
127.0,0,1
98.5,0,1
0.2,1,0
9.5,1,0
111.4,1,0
48.5,1,0
113.1,0,1
17.9,0,1
94.4,0,1
134.4,1,0
26.0,0,1
20.2,0,1
76.3,0,1
145.2,1,0
166.3,0,1
67.2,0,1
40.9,1,0
97.7,1,0
142.5,1,0
17.8,0,1
62.8,0,1
149.1,0,1
54.8,1,0
90.2,1,0
78.5,0,1
84.8,1,0
139.2,1,0
93.3,0,1
22.1,1,0
86.8,0,1
26.0,0,1
58.8,0,1
76.7,0,1
168.3,1,0
110.8,0,1
70.0,0,1
80.8,1,0
110.0,0,1
118.4,1,0
133.2,0,1
105.9,0,1
21.1,1,0
140.8,1,0
74.1,0,1
164.2,1,0
171.7,0,1
2.4,0,1
167.4,0,1
60.3,0,1
8.1,0,1
109.7,0,1
155.6,0,1
37.3,0,1
165.2,0,1
79.5,1,0
151.1,1,0
122.7,0,1
28.0,1,0
173.9,0,1
41.6,0,1
90.5,1,0
30.9,0,1
80.1,1,0
106.8,1,0
147.9,1,0
36.2,1,0
31.2,0,1
166.9,0,1
32.4,1,0
158.4,1,0
21.6,1,0
48.5,1,0
148.7,1,0
147.8,0,1
139.5,0,1
145.5,1,0
116.1,1,0
170.2,0,1
34.4,1,0
38.7,0,1
160.4,0,1
171.7,1,0
6.9,1,0
170.9,0,1
122.6,1,0
108.6,0,1
141.8,0,1
2.8,1,0
158.8,1,0
90.9,1,0
152.4,0,1
162.0,1,0
23.0,0,1
146.4,0,1
22.9,0,1
81.0,1,0
70.9,0,1
0.7,0,1
131.6,1,0
23.1,1,0
20.1,1,0
90.9,1,0
88.5,1,0
77.9,0,1
146.8,0,1
136.8,0,1
24.8,1,0
128.8,1,0
1.8,0,1
36.7,1,0
135.5,1,0
74.8,1,0
75.8,1,0
145.6,0,1
52.8,0,1
44.5,0,1
142.0,1,0
3.0,1,0
66.2,0,1
55.9,1,0
74.6,1,0
157.3,0,1
119.3,1,0
2.0,0,1
24.1,0,1
18.9,0,1
42.8,1,0
2.8,1,0
0.8,0,1
17.5,1,0
177.9,0,1
95.6,1,0
34.3,0,1
108.1,1,0
156.1,1,0
123.7,0,1
114.9,0,1
79.5,0,1
130.9,0,1
155.1,1,0
92.4,0,1
86.2,1,0
9.6,0,1
124.4,0,1
66.5,1,0
97.3,0,1
141.3,1,0
159.5,1,0
78.3,0,1
31.9,0,1
118.2,1,0
128.5,1,0
56.4,0,1
49.1,1,0
24.5,0,1
10.3,0,1
73.5,0,1
145.4,1,0
143.3,1,0
29.6,1,0
106.2,0,1
71.5,1,0
96.1,1,0
141.2,1,0
37.2,1,0
159.6,0,1
152.2,1,0
37.0,0,1
179.0,0,1
105.7,1,0
172.2,1,0
35.0,1,0
16.1,0,1
124.9,0,1
59.5,0,1
113.2,0,1
134.6,1,0
117.6,1,0
67.4,0,1
55.4,1,0
5.1,1,0
92.5,1,0
177.9,1,0
169.8,1,0
172.4,0,1
102.5,0,1
102.5,1,0
20.7,1,0
135.9,0,1
72.6,1,0
89.5,1,0
62.3,1,0
152.5,0,1
98.4,1,0
38.8,0,1
0.8,0,1
104.4,1,0
51.1,0,1
144.7,0,1
143.0,0,1
110.4,1,0
105.1,0,1
115.3,1,0
136.6,1,0
4.6,0,1
31.6,1,0
30.5,1,0
77.7,1,0
157.9,1,0
22.7,0,1
83.8,1,0
123.9,0,1
14.9,1,0
138.4,0,1
173.6,0,1
28.2,0,1
38.5,1,0
59.7,1,0
70.9,1,0
71.8,1,0
7.6,1,0
1.2,0,1
90.5,0,1
70.0,0,1
93.7,1,0
85.9,0,1
6.0,0,1
171.1,1,0
173.1,0,1
5.7,0,1
58.2,1,0
73.2,0,1
96.6,1,0
146.5,0,1
53.6,1,0
60.3,1,0
66.1,1,0
31.4,0,1
99.5,0,1
16.1,1,0
24.3,0,1
100.6,1,0
73.6,0,1
81.0,0,1
39.1,1,0
92.8,0,1
36.9,0,1
24.7,0,1
15.8,1,0
57.2,1,0
75.2,0,1
95.0,0,1
175.4,1,0
42.1,1,0
29.6,0,1
84.3,1,0
97.9,0,1
66.7,0,1
138.7,0,1
82.5,0,1
19.1,1,0
131.2,1,0
100.3,1,0
150.0,1,0
135.1,1,0
169.3,0,1
71.7,1,0
27.9,1,0
164.8,0,1
89.0,0,1
1.2,0,1
38.7,0,1
173.4,0,1
51.1,1,0
75.0,1,0
47.0,1,0
122.4,0,1
93.6,1,0
37.4,0,1
4.7,0,1
119.9,0,1
151.1,0,1
59.8,1,0
57.9,0,1
46.1,0,1
167.1,0,1
156.3,1,0
34.5,0,1
74.8,1,0
29.8,1,0
67.9,1,0
105.9,1,0
16.7,0,1
155.8,0,1
2.0,1,0
9.3,1,0
12.4,0,1
94.2,1,0
177.8,1,0
53.8,0,1
120.5,1,0
23.5,0,1
178.4,1,0
55.5,0,1
5.4,0,1
8.1,0,1
50.2,0,1
169.2,0,1
158.3,1,0
178.5,0,1
155.4,1,0
66.4,0,1
69.2,0,1
128.4,0,1
124.6,0,1
43.1,1,0
72.0,1,0
51.8,1,0
74.1,1,0
33.1,0,1
89.7,1,0
88.0,0,1
11.2,1,0
47.5,1,0
124.0,1,0
86.8,0,1
22.4,0,1
98.1,1,0
4.6,0,1
161.1,0,1
71.3,0,1
110.2,0,1
84.6,0,1
177.1,0,1
48.3,1,0
160.0,0,1
53.0,1,0
71.1,0,1
127.7,1,0
177.1,0,1
35.5,0,1
30.3,0,1
159.8,1,0
11.0,0,1
179.8,1,0
73.1,0,1
17.9,1,0
131.2,0,1
22.0,0,1
105.3,1,0
82.7,0,1
6.5,1,0
157.2,0,1
104.4,1,0
133.7,1,0
61.1,1,0
20.8,1,0
137.9,1,0
96.2,1,0
117.5,1,0
152.3,0,1
124.3,1,0
157.6,1,0
54.8,0,1
19.4,1,0
34.8,0,1
149.4,1,0
77.5,0,1
122.4,0,1
47.7,0,1
14.6,0,1
